id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_short_name
ENSG00000249981,0,NA,NA,NA,NA,NA,RP11-136K7.1
ENSG00000164326,0,NA,NA,NA,NA,NA,CARTPT
ENSG00000131711,0.6597728864468712,-0.22940591878145497,2.0858068158525973,-0.10998425982594304,0.9124218580164235,NA,MAP1B
ENSG00000272093,0.6134889748843361,0.257890853166192,1.9110309929715246,0.1349485456356671,0.892652556704344,NA,CTC-365E16.1
ENSG00000272365,0.1334699658632192,-0.24714732201709713,3.1453026673336404,-0.07857664210948917,0.9373693669773945,NA,RP11-389C8.3
ENSG00000178175,1.6043153610074623,-3.0160343821770432,1.5540551896667243,-1.940751140777599,0.05228846997652958,NA,ZNF366
ENSG00000248371,0,NA,NA,NA,NA,NA,CTC-347C20.2
ENSG00000251613,0,NA,NA,NA,NA,NA,CTC-347C20.1
ENSG00000249085,0.32600845955840563,-2.187243371253465,3.1818848142758043,-0.6874049498712859,0.49182757926701837,NA,CTD-2631K10.1
ENSG00000271926,0.009553810589566138,-2.2137501891807845,3.2127063896513857,-0.6890608479852406,0.4907849769097319,NA,CTD-2376I4.1
ENSG00000272081,0.14851079534953912,-1.3537100270245082,3.158457208961136,-0.4285985015670875,0.668215436194997,NA,CTD-2376I4.2
ENSG00000157111,0.012342240880317734,-2.087770769299061,3.208213186021139,-0.6507581161987358,0.5152026411399608,NA,TMEM171
ENSG00000251599,0,NA,NA,NA,NA,NA,RP11-232L2.2
ENSG00000164325,0,NA,NA,NA,NA,NA,TMEM174
ENSG00000249743,0,NA,NA,NA,NA,NA,RP11-60A8.1
ENSG00000251543,0,NA,NA,NA,NA,NA,RP11-60A8.2
ENSG00000251493,0,NA,NA,NA,NA,NA,FOXD1
ENSG00000247993,0,NA,NA,NA,NA,NA,RP11-79P5.2
ENSG00000251604,0,NA,NA,NA,NA,NA,RP11-79P5.7
ENSG00000251324,0,NA,NA,NA,NA,NA,RP11-79P5.5
ENSG00000272525,1.4007273655995403,-0.09890662499264986,1.5133369208165957,-0.06535664572254003,0.9478900419409155,NA,RP11-79P5.9
ENSG00000268217,0,NA,NA,NA,NA,NA,AC008387.1
ENSG00000214944,0.13406573745000436,-2.7748203687797877,3.1984788364236167,-0.8675437639857754,0.38564414370469485,NA,ARHGEF28
ENSG00000249293,0,NA,NA,NA,NA,NA,CTC-575I10.1
ENSG00000259968,0,NA,NA,NA,NA,NA,RP11-428C6.2
ENSG00000248474,0,NA,NA,NA,NA,NA,CTD-2292M14.1
ENSG00000248942,0,NA,NA,NA,NA,NA,CTD-2275D24.4
ENSG00000251041,0,NA,NA,NA,NA,NA,CTD-2275D24.1
ENSG00000249343,0,NA,NA,NA,NA,NA,CTD-2275D24.2
ENSG00000250446,0,NA,NA,NA,NA,NA,CTD-2275D24.3
ENSG00000248673,0,NA,NA,NA,NA,NA,CTC-419K13.1
ENSG00000198780,1.8164818098482614,1.287562990769901,1.3507520925984025,0.9532193196851197,0.34047895966387964,NA,FAM169A
ENSG00000271714,0.03569805854985288,-1.942307872679441,3.196822956546508,-0.6075744259474708,0.5434697667330403,NA,CTD-2377O17.1
ENSG00000249856,0,NA,NA,NA,NA,NA,CTD-2503O16.4
ENSG00000176928,0.06416750580742935,-0.8244619271953216,3.1671329340574803,-0.26031806822174847,0.7946184364983735,NA,GCNT4
ENSG00000250889,0.06778181145356756,-1.175244836327999,3.17229006624977,-0.37047206017870693,0.7110307906747821,NA,RP11-229C3.2
ENSG00000145700,0.4556763461205578,1.3818063498830362,3.1231617462287153,0.442438292397631,0.6581720745849747,NA,ANKRD31
ENSG00000247372,0,NA,NA,NA,NA,NA,CTD-2235C13.2
ENSG00000271815,0.15930725067144041,-2.3907271896961015,3.185342315476321,-0.7505401156040599,0.4529294725954632,NA,CTD-2235C13.3
ENSG00000248881,0.33122558611778463,-1.8861016692553367,3.08872779751814,-0.6106403001167213,0.541437736821037,NA,CTC-366B18.2
ENSG00000272040,0.5703375652113768,0.09069218714145474,2.704354902787225,0.03353560845434283,0.9732474703520476,NA,CTC-366B18.4
ENSG00000189045,0.7091393903414878,0.4499180197141446,1.9520747139813468,0.2304819669512116,0.8177172746122647,NA,ANKDD1B
ENSG00000248127,0,NA,NA,NA,NA,NA,CTC-235G5.3
ENSG00000122012,0.009553810589566138,-2.2137501891807845,3.2127063896513857,-0.6890608479852406,0.4907849769097319,NA,SV2C
ENSG00000250348,0.41648698525767497,-0.6447849567092258,2.539216874742866,-0.2539306363008162,0.7995491459900304,NA,RP11-466P24.6
ENSG00000266045,0.03208375290371467,-1.6672883031571946,3.195527457274613,-0.5217568384091382,0.6018396448097918,NA,RP11-466P24.7
ENSG00000249713,0,NA,NA,NA,NA,NA,CTD-2236F14.1
ENSG00000164220,0.2953426700773231,0.2957481453194286,2.745651540806456,0.10771510547640765,0.9142216867952214,NA,F2RL2
ENSG00000225407,0,NA,NA,NA,NA,NA,CTD-2384B11.2
ENSG00000250615,0.012342240880317734,-2.087770769299061,3.208213186021139,-0.6507581161987358,0.5152026411399608,NA,CTC-564N23.2
ENSG00000250802,1.044437974228333,0.3137001701852824,1.4134668467595024,0.22193670187911924,0.8243631589454516,NA,ZBED3-AS1
ENSG00000113231,0.9430260632609109,-1.0957953013059916,2.0954801406237284,-0.5229328019209113,0.6010210169061936,NA,PDE8B
ENSG00000171540,0.03208375290371467,-1.6672883031571946,3.195527457274613,-0.5217568384091382,0.6018396448097918,NA,OTP
ENSG00000253572,0,NA,NA,NA,NA,NA,RP11-107N7.1
ENSG00000132837,1.6448778781303484,-0.7056684965085004,1.3100306422642218,-0.5386656416592225,0.5901175853247884,NA,DMGDH
ENSG00000132840,0.041637563493280814,-1.2671297008448288,3.184378561607426,-0.3979205601124261,0.6906887440602021,NA,BHMT2
ENSG00000145692,0,NA,NA,NA,NA,NA,BHMT
ENSG00000268012,0,NA,NA,NA,NA,NA,AC016559.1
ENSG00000164309,0.019107621179132277,-1.8002818414717,3.199183712551712,-0.5627316225724877,0.5736176476265931,NA,CMYA5
ENSG00000250258,0,NA,NA,NA,NA,NA,CTC-431G16.2
ENSG00000250888,0,NA,NA,NA,NA,NA,RP11-168A11.1
ENSG00000113296,0.12285873766489265,-1.002195853956962,3.155304792545165,-0.31762251821909104,0.750771290949756,NA,THBS4
ENSG00000249825,0.06353361496316469,-0.7924949592633157,3.166064713575779,-0.25030914746157085,0.8023482829428387,NA,CTD-2201I18.1
ENSG00000251675,0.041637563493280814,-1.2671297008448288,3.184378561607426,-0.3979205601124261,0.6906887440602021,NA,CTC-458I2.2
ENSG00000164299,0.01659043737072061,-3.0384512339501195,3.2365212264338385,-0.9388015777971701,0.34783262869452214,NA,SPZ1
ENSG00000189127,0.3922261954947916,-4.371131914996229,3.2172554456806335,-1.3586524255836592,0.17425675413078828,NA,ANKRD34B
ENSG00000251221,0.04442599378403241,-1.1977042530769657,3.1813471067813883,-0.3764770749233645,0.706562255564724,NA,CTC-325J23.3
ENSG00000249655,0.03848648884060448,-1.8558007923343822,3.1944080499003804,-0.5809529538320117,0.5612721616186618,NA,CTC-325J23.2
ENSG00000251450,0.21656810733638657,-1.9705129501911423,3.1705698719593656,-0.6215011905646458,0.5342699113952523,NA,CTC-459I6.1
ENSG00000113319,0.7884615168402163,-1.2999211911950852,1.6069557855128893,-0.8089340123195683,0.41855310361322723,NA,RASGRF2
ENSG00000249772,0,NA,NA,NA,NA,NA,CTD-2193P3.2
ENSG00000131730,0.048674190274435286,-1.8093138354663894,3.193163976028026,-0.5666210219861597,0.5709716893505086,NA,CKMT2
ENSG00000172497,0,NA,NA,NA,NA,NA,ACOT12
ENSG00000249483,0.9052163898842894,-0.17779604697887819,2.069425868778677,-0.08591563953136865,0.931533478933523,NA,CTD-2249K22.1
ENSG00000248192,0,NA,NA,NA,NA,NA,ATG10-AS1
ENSG00000205464,1.5132758611405388,1.0686155314116046,1.7013651393010547,0.6280929982205978,NA,NA,ATP6AP1L
ENSG00000248393,0,NA,NA,NA,NA,NA,CTD-2015A6.1
ENSG00000248870,0,NA,NA,NA,NA,NA,CTD-2015A6.2
ENSG00000249100,0,NA,NA,NA,NA,NA,CTD-2218K11.2
ENSG00000248112,0,NA,NA,NA,NA,NA,RP11-78C3.1
ENSG00000249857,0,NA,NA,NA,NA,NA,CTD-2227C6.3
ENSG00000249664,0,NA,NA,NA,NA,NA,CTD-2227C6.2
ENSG00000271862,0.864997187460014,0.033922571225579054,1.7523583073646334,0.019358239170044575,0.9845553244745323,NA,RP11-343L5.2
ENSG00000249835,0.0893152185615267,-1.1481408906097097,3.1649839402329807,-0.3627635755160239,0.7167815035104288,NA,VCAN-AS1
ENSG00000145681,0,NA,NA,NA,NA,NA,HAPLN1
ENSG00000164176,0.18313486483972313,-1.667288919132462,3.1955274589419598,-0.5217570308985866,0.6018395107702511,NA,EDIL3
ENSG00000250320,0,NA,NA,NA,NA,NA,CTD-2269F5.1
ENSG00000249349,0,NA,NA,NA,NA,NA,CTC-384G19.1
ENSG00000249792,0,NA,NA,NA,NA,NA,RP11-1072N2.3
ENSG00000248667,0,NA,NA,NA,NA,NA,CTD-2331D11.2
ENSG00000249023,0,NA,NA,NA,NA,NA,CTD-2331D11.3
ENSG00000249842,0,NA,NA,NA,NA,NA,CTD-2331D11.4
ENSG00000250874,0,NA,NA,NA,NA,NA,CTC-480C2.1
ENSG00000249153,0,NA,NA,NA,NA,NA,CTD-2036A18.2
ENSG00000248195,0,NA,NA,NA,NA,NA,CTC-261N6.3
ENSG00000248363,0,NA,NA,NA,NA,NA,CTC-261N6.1
ENSG00000250124,0,NA,NA,NA,NA,NA,CTC-261N6.2
ENSG00000250544,0,NA,NA,NA,NA,NA,CTC-493L21.1
ENSG00000248701,0,NA,NA,NA,NA,NA,CTC-493L21.2
ENSG00000249061,0,NA,NA,NA,NA,NA,RP11-72L22.1
ENSG00000233828,0,NA,NA,NA,NA,NA,AC008394.1
ENSG00000272367,1.9024709746222408,-0.044856440686699195,1.1140020934119212,-0.04026602907837873,0.9678810366714095,NA,CTC-428H11.2
ENSG00000249362,0,NA,NA,NA,NA,NA,CTD-2316B1.1
ENSG00000248708,0,NA,NA,NA,NA,NA,CTD-2316B1.2
ENSG00000250156,0,NA,NA,NA,NA,NA,CTC-498M16.2
ENSG00000271904,0,NA,NA,NA,NA,NA,CTC-498M16.4
ENSG00000245526,0.06416750580742935,-0.8244619271953216,3.1671329340574803,-0.26031806822174847,0.7946184364983735,NA,LINC00461
ENSG00000245864,0,NA,NA,NA,NA,NA,CTC-467M3.1
ENSG00000250377,0,NA,NA,NA,NA,NA,CTC-467M3.3
ENSG00000250555,0,NA,NA,NA,NA,NA,CTC-467M3.2
ENSG00000250831,0,NA,NA,NA,NA,NA,CTD-2232E5.2
ENSG00000250437,0,NA,NA,NA,NA,NA,RP11-116A1.1
ENSG00000214942,0,NA,NA,NA,NA,NA,AC113167.1
ENSG00000249265,0,NA,NA,NA,NA,NA,AC113167.2
ENSG00000253321,0,NA,NA,NA,NA,NA,RP11-61G23.2
ENSG00000164199,1.1078201717899108,-1.7225061615644082,1.4909968209210063,-1.1552715186209424,0.24797925541096258,NA,GPR98
